SSC_CODE_2016,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
SSC41293,3,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,14,11,3,0,4,6,47
SSC41294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,19
SSC41295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,14
SSC41296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC41297,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,8,6,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8,0,0,5,3,0,0,0,0,5,0,0,3,3,0,0,0,0,6,0,0,3,0,0,0,0,0,6,6,3,3,0,0,0,0,0,16,0,0,3,3,0,0,0,0,12,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,26,17,3,0,0,3,77
SSC41298,47,0,0,0,0,0,0,6,51,45,0,0,0,0,0,0,10,53,47,3,0,0,0,0,0,3,58,28,12,9,3,0,0,0,0,54,19,20,24,7,0,0,0,0,68,12,16,28,13,0,0,0,0,77,5,16,25,11,5,0,0,0,65,12,10,32,7,6,0,0,4,77,16,11,36,21,7,0,0,6,98,11,12,35,13,7,0,0,8,84,8,7,32,16,0,0,0,3,68,0,0,22,17,0,3,0,0,50,0,0,8,3,5,0,0,0,13,4,0,7,5,5,0,3,0,16,3,4,11,11,0,0,3,0,35,256,113,265,122,34,7,5,50,856
SSC41299,51,0,0,0,0,0,0,9,59,56,3,0,0,0,0,0,6,63,77,12,0,0,0,0,0,7,93,32,20,20,3,0,0,0,7,81,21,24,31,4,3,0,0,3,81,18,16,42,15,3,0,0,3,100,12,19,27,16,0,0,0,9,89,12,17,30,19,3,0,0,3,82,5,8,33,22,7,0,0,4,84,18,4,47,20,8,3,0,5,96,9,8,28,24,9,0,0,9,79,10,8,20,11,4,0,0,0,47,0,0,20,11,10,0,0,3,49,0,3,5,7,11,6,0,0,34,8,8,4,12,4,0,0,3,41,328,144,303,161,63,18,3,63,1073
SSC41300,72,0,0,0,0,0,0,5,75,114,3,0,0,0,0,0,7,124,96,20,13,3,3,0,0,11,144,63,38,37,11,4,3,0,8,161,17,30,32,13,0,0,3,0,98,27,23,22,12,0,0,0,3,87,25,18,33,11,0,3,0,3,88,21,20,38,15,3,0,0,3,100,12,14,34,19,7,0,0,8,95,15,16,44,20,12,0,0,3,110,7,18,38,12,8,0,0,5,85,4,5,22,22,12,0,0,7,72,8,0,17,12,5,3,0,6,45,3,3,9,7,11,9,3,9,48,3,0,12,13,4,4,0,5,47,475,202,361,169,62,20,12,89,1383
SSC41301,44,0,0,0,0,0,0,4,42,29,0,0,0,0,0,0,3,33,27,13,3,0,0,0,0,4,52,19,11,8,0,0,0,0,6,41,18,14,21,6,0,0,0,0,63,9,5,22,10,0,0,0,0,47,7,3,22,9,3,0,0,0,53,8,6,25,16,0,0,0,0,53,3,4,23,6,0,0,0,0,48,3,9,22,7,6,0,0,0,49,6,3,14,10,5,0,0,0,41,3,3,24,11,0,0,0,3,43,3,7,5,3,3,0,0,0,26,3,0,3,6,0,0,0,0,18,0,4,9,3,0,3,0,0,13,180,73,213,87,24,10,8,31,618
SSC41302,77,0,0,0,0,0,0,9,90,96,11,11,0,0,0,0,13,132,47,32,17,8,0,0,0,9,119,60,36,43,21,10,0,0,12,176,17,16,72,18,11,3,0,9,142,15,16,50,27,8,0,0,10,130,13,20,45,28,6,0,0,14,130,14,12,44,24,9,7,0,7,114,22,22,54,33,7,0,0,9,147,11,13,69,35,12,5,0,14,156,5,21,53,38,13,4,0,9,149,7,7,41,19,14,3,0,15,113,8,0,30,24,16,5,3,9,100,0,6,15,22,10,3,0,12,79,5,7,20,40,12,8,8,26,119,406,226,568,335,131,46,21,171,1898
SSC41303,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,3,0,0,0,0,0,22
SSC41304,110,3,0,0,0,0,0,9,123,136,24,5,3,0,0,0,8,171,97,48,31,9,0,0,0,16,207,70,47,63,33,5,7,0,8,238,27,28,57,26,3,7,3,9,161,19,15,53,34,4,7,0,4,132,13,13,45,19,6,0,4,5,106,9,9,32,30,4,0,0,4,91,10,6,17,15,10,0,0,4,60,3,12,23,12,7,0,0,3,67,3,4,23,11,4,0,0,0,54,3,4,9,4,3,0,0,0,31,0,0,3,5,0,0,0,0,15,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,10,496,216,385,204,54,28,12,74,1463
SSC41305,157,0,0,0,0,0,0,18,180,169,12,4,4,3,0,0,10,194,78,29,36,11,0,0,0,8,171,50,45,75,28,10,0,0,5,217,35,31,92,39,5,0,0,6,215,37,32,88,45,25,4,7,9,238,28,38,101,45,8,3,0,12,242,31,26,83,53,20,7,5,15,228,20,16,47,41,19,3,4,10,164,10,20,65,51,14,4,0,8,175,8,15,72,31,10,6,0,11,156,17,20,43,27,13,3,3,12,137,3,4,25,28,16,3,3,4,84,3,3,4,11,11,3,3,6,51,0,3,20,18,12,8,0,9,73,639,300,762,431,173,42,25,145,2511
SSC41306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41307,251,3,0,0,0,0,0,40,287,270,12,8,3,0,0,0,20,310,271,57,33,11,3,0,0,20,400,140,103,78,25,12,3,0,25,375,68,63,102,38,11,3,5,19,311,71,62,107,42,12,7,4,29,335,59,56,142,71,26,8,9,20,392,59,33,144,58,9,6,5,8,331,51,50,120,67,24,4,0,23,338,50,38,137,58,20,12,0,17,326,28,27,106,64,30,4,5,13,279,27,15,92,49,26,10,6,13,232,22,19,72,71,28,11,9,12,242,11,10,62,57,24,10,9,12,200,9,24,88,56,33,14,20,20,268,1378,588,1293,671,252,100,71,278,4628
SSC41308,57,0,0,0,0,0,0,13,69,58,3,0,0,0,0,0,4,65,36,8,7,0,0,0,0,9,61,31,22,24,3,0,3,0,6,84,14,17,36,9,3,0,0,3,78,8,15,52,17,5,3,0,0,98,16,17,44,20,7,0,3,3,105,13,13,36,9,12,3,3,4,91,10,15,29,23,4,0,0,3,87,7,11,33,5,3,0,0,3,75,10,6,46,25,8,0,0,4,90,5,8,36,27,3,0,3,0,91,3,0,27,6,11,3,0,0,44,0,4,6,10,0,3,3,3,29,0,0,8,9,0,0,6,0,23,266,141,375,171,65,16,18,55,1099
SSC41309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,9,3,0,0,0,26
SSC41310,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,4,0,0,3,0,0,0,0,0,4,0,3,3,0,0,0,0,0,7,0,0,3,4,0,0,0,0,10,0,0,7,0,0,0,0,0,9,5,3,4,0,0,0,0,0,14,0,0,6,6,0,0,0,0,12,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,14,9,35,12,0,0,0,3,75
SSC41311,4,0,0,0,0,0,0,0,11,6,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,5,3,0,0,0,0,9,0,0,0,7,0,0,0,0,7,3,0,3,0,0,3,0,0,8,0,0,3,3,0,0,0,0,8,0,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,24,8,19,17,3,0,0,10,83
SSC41312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,3,3,0,0,0,28
SSC41313,25,0,0,0,0,0,0,0,31,25,3,0,0,0,0,0,4,33,30,9,0,0,0,0,0,3,44,20,12,5,3,0,0,0,0,41,15,10,24,0,0,0,0,0,47,9,11,25,4,0,0,0,0,51,5,3,18,10,3,0,0,0,38,5,6,16,10,0,3,0,3,42,7,8,14,5,3,0,0,0,40,5,4,11,10,3,0,0,0,34,4,5,13,5,0,0,0,0,32,3,0,9,3,0,0,0,0,19,0,0,3,3,3,0,0,0,16,0,0,3,8,0,3,0,0,18,3,4,9,6,0,4,0,4,25,157,76,148,63,15,17,3,22,506
SSC41314,69,0,0,0,0,0,0,11,81,47,8,3,3,0,0,0,11,70,37,12,21,3,0,0,0,9,85,25,24,25,12,6,0,0,6,100,10,10,33,16,4,0,0,12,93,10,10,27,14,4,3,0,3,80,15,15,37,20,6,0,5,10,109,12,13,37,16,10,0,3,9,101,9,12,32,16,8,3,0,8,86,11,14,29,14,9,0,0,5,81,6,3,42,10,3,0,0,6,77,3,3,11,12,3,0,0,6,40,3,0,7,4,3,0,0,0,12,0,3,3,7,8,0,0,3,18,0,0,4,4,0,0,3,0,11,269,139,312,150,59,10,17,88,1039
SSC41315,15,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,5,3,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,4,0,3,8,0,0,0,0,0,8,4,0,3,3,0,0,0,0,12,3,0,6,0,0,0,0,0,8,0,3,5,3,0,0,0,0,14,3,0,6,10,0,0,0,0,24,0,3,5,4,0,0,0,0,11,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,18,42,20,4,0,0,3,125
SSC41316,67,0,0,0,0,0,0,14,81,51,0,0,0,0,0,0,8,64,46,7,0,0,0,0,0,3,62,27,14,15,3,0,0,0,0,64,27,19,25,7,0,0,0,7,92,29,17,26,12,0,0,0,0,93,31,25,38,17,9,3,0,11,128,42,24,46,14,4,0,0,12,152,40,25,48,16,6,0,4,4,142,20,9,36,13,8,3,0,3,95,16,8,34,11,3,0,0,8,80,12,7,26,12,0,0,0,5,54,6,3,11,7,4,0,3,3,35,0,6,3,7,9,0,3,0,30,4,3,15,10,10,3,3,7,45,424,165,319,132,57,8,15,83,1201
SSC41317,99,0,0,0,0,0,0,10,111,74,3,4,3,0,0,0,11,94,84,15,13,3,0,0,0,11,128,44,35,35,18,7,0,0,7,145,42,27,56,12,7,3,0,5,147,36,20,54,9,4,0,3,8,135,27,24,44,17,8,3,8,13,147,29,22,52,17,5,3,3,14,145,28,19,58,25,15,7,3,16,171,14,29,62,28,12,0,0,3,156,18,23,73,51,17,3,0,4,195,11,10,46,27,11,3,3,15,129,9,14,20,24,10,3,4,8,91,4,3,25,16,14,5,4,7,80,12,8,37,22,16,8,3,11,118,541,260,575,273,125,36,29,138,1975
SSC41318,15,0,0,0,0,0,0,3,19,22,0,0,0,0,0,0,0,22,14,3,3,0,0,0,0,0,25,14,12,5,3,0,0,0,0,30,14,10,15,0,0,0,0,3,37,5,3,17,3,0,0,0,7,40,6,3,20,8,0,0,0,0,42,14,8,17,10,0,0,0,8,45,13,0,10,10,3,0,0,3,41,4,6,9,8,0,0,0,5,34,3,8,9,11,0,0,0,3,32,0,0,5,6,0,0,0,4,17,0,0,7,4,3,0,0,3,18,3,6,8,0,4,3,0,0,19,0,0,7,0,4,3,0,0,13,128,55,124,59,22,7,0,33,430
SSC41319,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,5,0,4,0,3,0,0,0,0,8,0,0,4,0,0,0,0,0,6,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,11,10,5,3,0,4,40
SSC41320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,3,3,0,3,0,0,0,0,0,5,0,0,3,0,0,0,0,0,3,0,3,4,0,0,0,0,0,8,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,21,13,0,0,0,3,56
SSC41321,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,7,0,0,0,3,0,0,0,0,3,0,0,4,3,3,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,5,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,15,9,0,0,0,3,44
SSC41322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7
SSC41323,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,3,5,0,0,0,0,6,0,0,4,0,0,0,0,0,7,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,3,0,0,4,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,24,11,0,0,0,4,51
SSC41324,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,3,0,0,0,15
SSC41325,214,0,0,0,0,0,0,13,222,178,10,0,0,0,0,0,11,194,146,43,36,4,0,0,0,10,239,64,75,90,21,3,0,0,10,267,37,53,128,54,8,6,0,4,292,30,38,119,55,11,6,0,8,262,24,35,114,48,5,3,0,4,233,26,39,115,67,10,6,3,9,267,16,24,103,56,16,3,0,11,224,18,22,88,38,4,3,0,8,196,5,13,49,27,7,3,3,4,110,5,3,23,11,0,0,0,7,53,0,5,9,10,4,0,0,3,34,0,3,4,6,0,7,3,3,21,0,3,3,3,3,0,0,0,22,776,361,875,406,91,31,16,88,2639
SSC41326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,10
SSC41327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,9,3,0,0,0,25
SSC41328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,10,0,0,0,3,32
SSC41329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
