SSC_CODE_2016,Sme_Usl_ad_1_yr_ago_as_2016_M,Sme_Usl_ad_1_yr_ago_as_2016_F,Sme_Usl_ad_1_yr_ago_as_2016_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SSC40546,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC40547,68,62,126,4,0,5,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,9,4,10,6,4,11,77,70,154
SSC40548,5124,5223,10343,107,91,201,20,16,34,17,9,30,12,13,25,355,399,755,9,3,12,0,0,0,9,8,18,3,0,4,0,0,0,425,458,880,85,91,173,4,0,8,624,639,1262,296,291,590,6044,6152,12193
SSC40549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40550,40,34,74,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,3,0,5,5,3,7,43,39,82
SSC40551,3,3,6,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,11,9,19
SSC40552,270,268,535,15,9,20,0,0,0,0,0,0,3,4,6,31,28,62,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,36,38,72,0,3,3,0,0,0,51,45,97,31,43,72,357,354,712
SSC40553,6,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,17
SSC40554,27,26,57,3,4,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,6,7,4,12,38,35,72
SSC40555,498,528,1024,23,22,52,0,0,0,0,0,0,0,0,0,88,78,169,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,90,80,168,25,21,45,0,4,4,141,128,266,34,55,87,668,713,1383
SSC40556,22,26,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,26,42
SSC40557,9,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,12,16
SSC40558,4637,4870,9507,67,53,126,3,5,15,6,11,22,8,0,11,360,370,734,5,5,16,0,0,0,3,0,8,0,0,0,0,0,0,392,397,791,21,26,46,10,7,17,494,486,980,309,304,609,5437,5660,11101
SSC40559,55,54,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,4,3,7,7,59,66,126
SSC40560,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC40561,170,159,327,0,0,0,0,0,0,0,0,0,0,0,0,15,17,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,39,0,0,3,0,0,0,20,24,45,17,14,35,216,196,410
SSC40562,20,17,36,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,3,4,4,3,3,4,22,19,44
SSC40563,65,72,139,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,4,5,4,5,13,74,77,153
SSC40564,25,29,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,25,28,59
SSC40565,67,52,111,0,0,0,0,0,0,0,0,0,0,0,0,6,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,11,0,0,0,0,0,0,6,5,11,8,4,12,72,62,130
SSC40566,113,115,226,5,13,20,0,0,0,0,3,4,0,4,4,3,9,10,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,7,18,25,0,0,0,0,0,0,12,28,43,30,29,63,165,166,331
SSC40567,45,48,94,3,3,4,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,0,0,0,0,0,0,5,5,9,14,9,21,61,62,121
SSC40568,896,908,1801,10,7,22,5,10,11,3,4,10,0,4,7,66,79,148,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,78,95,171,19,13,27,0,0,0,106,114,227,70,66,129,1069,1084,2157
SSC40569,1360,1412,2778,32,23,55,3,0,3,3,0,4,0,0,0,102,110,211,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,116,115,227,11,11,25,3,3,3,157,155,313,93,78,171,1616,1643,3260
SSC40570,16,20,36,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,3,0,5,24,27,49
SSC40571,13,8,21,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,4,0,3,0,0,0,14,11,22
SSC40572,821,889,1710,64,70,136,5,3,11,9,5,13,4,11,13,73,71,150,0,3,6,0,0,0,3,0,4,0,0,0,0,0,0,95,91,191,0,7,7,3,0,5,168,171,336,88,82,176,1077,1144,2216
SSC40573,771,792,1564,16,14,28,4,3,4,0,5,5,0,0,3,57,75,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,84,140,22,12,34,0,0,4,101,109,208,46,35,80,919,941,1859
SSC40574,425,409,828,15,10,26,0,0,0,0,0,0,0,0,0,26,29,58,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,33,29,63,0,3,3,0,0,3,42,45,96,35,35,63,498,491,986
SSC40575,194,249,443,3,3,9,3,7,9,0,0,0,0,0,0,9,23,37,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,14,35,47,7,10,13,0,0,0,19,46,69,7,19,28,225,311,542
SSC40576,1399,1512,2908,51,48,101,3,0,9,5,5,12,0,0,0,153,171,326,0,0,3,3,0,3,0,0,3,0,0,0,0,0,0,170,183,350,62,56,114,7,0,11,280,290,578,107,100,211,1793,1905,3694
SSC40577,445,515,963,3,4,9,0,0,0,0,0,0,0,0,3,51,63,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,65,118,3,6,10,0,0,0,63,75,136,27,29,60,539,620,1155
SSC40578,2341,2339,4675,75,70,151,16,9,24,20,12,35,8,7,13,236,253,496,3,7,10,0,0,0,3,3,9,3,3,3,0,0,0,289,300,596,36,51,85,3,4,6,408,429,832,203,208,414,2956,2967,5919
SSC40579,1026,993,2018,28,26,53,3,4,9,4,3,8,3,0,3,119,133,248,7,6,7,0,0,0,5,3,10,0,0,0,0,0,0,140,153,293,29,33,61,3,0,4,201,206,405,124,92,217,1349,1288,2642
SSC40580,1151,1191,2340,29,25,52,9,7,22,4,0,9,8,11,21,91,101,197,3,0,10,0,0,0,3,5,15,0,9,8,0,0,0,125,149,267,6,8,18,0,8,8,158,187,346,68,55,122,1374,1431,2809
SSC40581,2805,2728,5527,39,36,70,14,7,24,6,9,14,3,3,4,224,253,476,0,0,3,0,0,3,3,0,3,3,0,5,0,0,0,256,271,533,22,14,33,6,0,11,321,324,645,182,160,338,3301,3202,6510
SSC40582,624,668,1292,20,17,37,3,0,3,0,3,5,0,0,0,48,62,115,4,0,7,3,3,6,0,0,0,0,0,0,0,0,0,56,72,130,47,38,87,4,0,7,130,132,258,41,46,88,794,844,1640
SSC40583,143,153,292,0,0,0,0,0,0,0,0,0,0,0,0,11,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,20,0,0,0,0,0,0,8,16,21,9,9,20,159,170,337
SSC40584,42,46,83,0,0,3,0,0,0,0,0,0,0,0,0,3,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,0,0,0,0,0,0,4,3,7,0,0,3,47,53,97
SSC40585,1930,1886,3816,22,24,53,0,0,0,3,3,8,3,6,10,189,199,392,3,0,3,3,6,5,0,4,8,4,3,4,0,0,0,201,221,422,11,4,18,0,3,3,241,254,495,114,120,232,2283,2262,4547
SSC40586,1259,1402,2662,28,27,55,0,3,0,3,3,4,5,5,7,161,154,311,0,3,5,0,0,0,3,0,4,0,3,4,0,0,0,177,171,345,40,48,85,5,0,5,240,238,484,80,100,174,1579,1744,3316
SSC40587,288,320,600,4,5,10,0,3,5,0,3,3,3,0,5,12,15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,24,46,3,0,4,0,0,0,27,32,57,25,19,45,339,369,710
SSC40588,23,29,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,30,25,58
SSC40589,284,306,592,19,4,24,0,0,3,0,0,0,0,3,3,51,64,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,71,119,9,10,27,0,0,0,78,87,169,35,26,62,402,426,827
SSC40590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40591,97,58,153,0,0,0,6,0,6,0,0,0,0,0,0,16,18,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,18,41,9,8,14,0,0,0,31,27,53,12,6,22,135,91,232
SSC40592,535,568,1104,38,39,75,3,3,7,3,0,4,0,0,0,60,53,111,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,63,63,130,4,3,4,0,0,3,102,108,213,40,36,77,680,716,1397
SSC40593,34,37,68,3,3,7,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,4,3,12,7,3,13,43,45,93
SSC40594,209,203,412,10,12,18,0,0,0,0,0,3,0,0,0,10,12,18,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,14,17,28,0,0,0,0,0,0,18,22,39,10,6,23,239,233,473
SSC40595,1290,1317,2606,29,27,55,5,3,7,3,0,3,0,3,4,134,137,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,148,287,21,27,51,3,3,7,202,201,401,112,127,239,1599,1646,3246
SSC40596,33,31,65,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,4,6,14,39,39,79
SSC40597,4,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,10,4,17
SSC40598,19,21,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,21,40
SSC40599,55,60,113,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,3,5,12,8,8,16,69,70,141
SSC40600,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,4,6
SSC40601,3015,3499,6514,55,54,105,0,0,3,3,4,8,3,7,11,283,333,609,5,5,8,0,0,0,3,3,5,0,0,0,0,0,0,299,350,651,22,29,52,3,8,8,381,435,813,223,268,488,3617,4198,7819
SSC40602,21,14,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,14,39
SSC40603,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9
SSC40604,12,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,14
SSC40605,209,220,425,0,5,5,0,0,0,0,0,0,0,0,0,10,14,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,21,0,0,0,0,0,0,7,18,25,23,20,45,241,256,491
SSC40606,1084,1303,2388,21,27,50,4,3,5,7,0,8,3,4,4,115,147,265,4,0,7,0,3,3,0,0,0,0,0,0,0,0,0,131,166,294,17,18,32,11,17,23,171,226,400,85,111,196,1342,1640,2981
SSC40607,49,43,94,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,3,3,9,11,11,23,67,60,129
SSC40608,11,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,13,8,16
SSC40609,195,172,364,0,0,0,0,0,0,0,0,0,0,0,0,4,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,14,0,0,0,0,0,0,8,12,19,17,13,30,212,199,413
SSC40610,1500,1614,3106,40,28,72,6,5,17,0,0,3,5,3,9,224,229,462,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,243,243,492,11,10,19,7,0,6,304,282,586,145,147,289,1943,2041,3986
SSC40611,568,703,1274,7,9,18,6,10,18,5,6,13,0,0,3,54,103,157,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,66,124,189,17,28,44,0,3,3,91,167,262,59,55,122,725,928,1654
SSC40612,68,53,119,0,0,0,0,0,0,3,0,3,0,0,0,5,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,22,0,0,0,0,0,0,11,14,22,5,4,11,80,70,147
SSC40613,3585,3575,7157,68,70,138,9,3,11,5,3,9,7,6,14,332,327,665,3,3,9,0,0,3,0,3,3,0,0,0,0,0,0,363,350,716,44,36,77,5,10,21,481,464,948,293,321,617,4362,4361,8725
SSC40614,160,173,329,0,0,0,0,0,0,0,0,0,0,0,0,14,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,20,0,0,0,0,0,0,14,7,21,16,14,38,194,196,389
SSC40615,24,7,31,0,0,0,0,4,9,3,0,6,0,0,0,14,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5,34,0,0,0,0,0,0,26,5,34,5,0,5,53,17,69
SSC40616,17,9,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,26
SSC40617,3,0,3,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,7,9,0,0,0,0,0,0,4,7,9,0,0,0,7,4,7
SSC40618,127,158,285,3,0,5,0,0,0,0,0,0,0,0,0,6,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,15,0,0,4,0,0,0,8,13,25,12,15,28,152,189,343
SSC40619,18,9,28,0,0,0,0,0,0,0,0,0,4,0,4,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,5,5,4,7,3,11,25,14,39
SSC40620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40621,61,52,114,0,6,8,6,0,7,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,10,0,0,0,0,0,0,10,6,18,7,5,13,74,63,144
SSC40622,214,217,426,4,6,8,0,0,4,0,0,0,4,0,3,20,19,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,23,49,0,0,0,0,0,0,28,26,53,20,16,36,261,266,518
SSC40623,8,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,16
SSC40624,12,6,17,0,3,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,4,3,3,9,16,12,31
SSC40625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40626,97,108,202,0,3,5,0,0,0,0,0,0,0,0,0,4,5,11,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,7,6,18,0,0,0,0,0,0,8,14,28,7,19,24,117,141,254
SSC40627,28,18,45,0,3,8,0,0,0,0,0,0,0,0,0,5,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,12,0,0,0,0,0,0,4,9,16,3,0,3,40,31,66
SSC40628,22,21,37,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,7,0,0,3,22,21,45
SSC40629,623,670,1290,37,33,68,0,0,3,0,6,6,0,0,0,28,33,64,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,38,43,78,0,0,3,0,4,3,79,74,157,49,48,94,750,794,1540
SSC40630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40631,5,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,8,15
SSC40632,163,190,349,3,3,5,0,0,0,0,0,0,0,0,0,5,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,13,0,0,0,0,0,0,8,7,14,12,16,26,177,216,393
SSC40633,131,110,244,6,0,3,0,0,0,0,0,0,0,0,0,13,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,17,0,0,0,0,0,0,15,7,20,15,15,31,162,136,299
SSC40634,43,42,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,46,49,97
SSC40635,3,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,13
SSC40636,470,492,963,10,13,19,0,0,0,3,0,5,3,3,3,46,37,84,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,51,43,97,12,10,22,0,0,0,77,64,135,29,24,52,570,577,1146
SSC40637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40638,7,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,6,18,7,24
SSC40639,107,102,205,4,3,8,0,0,0,0,0,0,0,0,0,5,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,16,0,0,0,0,0,0,10,11,25,6,3,7,116,117,236
SSC40640,1103,1158,2253,72,73,154,4,0,3,0,0,0,0,0,0,68,83,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,80,154,0,4,4,3,3,6,152,163,318,126,132,257,1372,1453,2833
SSC40641,24,23,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,30,28,55
SSC40642,3,5,12,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,3,3,9,6,0,6,10,3,15
SSC40643,15,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,26
SSC40644,212,184,395,6,5,15,0,4,3,3,3,4,0,0,0,15,9,26,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,14,19,40,0,0,0,0,0,0,28,24,53,14,10,22,250,219,468
SSC40645,163,178,343,0,0,0,0,0,0,0,0,0,0,0,0,9,13,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,19,0,0,0,0,0,0,9,9,21,6,14,18,182,202,380
SSC40646,20,17,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,17,45
SSC40647,28,39,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,6,15,19,33,59,95
SSC40648,6,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,18
SSC40649,92,87,181,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,6,11,0,0,0,0,0,0,3,9,18,14,14,25,104,116,222
SSC40650,388,392,780,10,5,14,0,0,0,0,0,0,3,0,5,19,23,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,24,46,3,3,8,0,0,0,37,33,68,18,22,40,438,445,884
SSC40651,46,43,93,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,0,0,0,0,0,0,5,0,11,0,0,0,54,47,100
SSC40652,12,7,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,21
SSC40653,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
SSC40654,294,292,589,11,5,20,0,0,0,0,0,0,0,0,3,25,27,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,32,57,0,0,0,0,0,0,33,42,77,27,18,48,354,355,708
SSC40655,21,17,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,17,39
SSC40656,17,15,27,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,4,0,0,0,20,17,35
SSC40657,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
SSC40658,27,13,36,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,3,4,28,22,49
SSC40659,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,8
SSC40660,1190,1214,2403,61,60,121,0,3,4,0,3,3,8,3,8,88,99,180,0,0,7,0,0,0,3,0,3,0,0,0,0,0,0,99,106,206,0,0,3,0,0,0,156,171,327,89,68,163,1434,1454,2891
SSC40661,27,31,58,6,3,8,3,0,3,0,0,4,7,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,13,0,3,4,0,0,0,15,10,29,12,5,14,59,45,100
