SSC_CODE_2016,OPDs_Separate_house_Dwellings,OPDs_Separate_house_Persons,OPDs_SD_r_t_h_th_1_sty_Dwgs,OPDs_SD_r_t_h_th_1_sty_Psns,OPDs_SD_r_t_h_th_2_m_sty_Dwgs,OPDs_SD_r_t_h_th_2_m_sty_Psns,OPDs_SD_r_t_h_th_Tot_Dwgs,OPDs_SD_r_t_h_th_Tot_Psns,OPDs_F_ap_I_1or2_sty_blk_Ds,OPDs_F_ap_I_1or2_sty_blk_Ps,OPDs_F_ap_I_3_sty_blk_Dwgs,OPDs_F_ap_I_3_sty_blk_Psns,OPDs_F_ap_I_4_m_sty_blk_Ds,OPDs_F_ap_I_4_m_sty_blk_Ps,OPDs_Flt_apt_Att_house_Ds,OPDs_Flt_apt_Att_house_Ps,OPDs_Flt_apart_Tot_Dwgs,OPDs_Flt_apart_Tot_Psns,OPDs_Oth_dwg_Cvn_Ds,OPDs_Oth_dw_Cvn_Ps,OPDs_Oth_dwg_cab_hboat_Ds,OPDs_Oth_dwg_cab_hboat_Ps,OPDs_Ot_dwg_Im_hm_tnt_SO_Ds,OPDs_Ot_dwg_Im_hm_tnt_SO_Ps,OPDs_Ot_dwg_Hs_f_att_sh_of_Ds,OPDs_Ot_dwg_Hs_f_att_sh_of_Ps,OPDs_Other_dwelling_Tot_Dwgs,OPDs_Other_dwelling_Tot_Psns,OPDs_Dwlling_structur_NS_Dwgs,OPDs_Dwlling_structur_NS_Psns,OPDs_Tot_OPDs_Dwellings,OPDs_Tot_OPDs_Persons,Unoccupied_PDs_Dwgs,Unoccupied_PDs_Psns,Total_PDs_Dwellings,Total_PDs_Persons
SSC40500,223,587,212,357,124,271,339,633,145,226,140,217,639,1045,0,0,924,1486,0,0,0,0,0,0,19,23,19,23,7,13,1517,2751,589,..,2104,2751
SSC40501,789,2166,522,887,43,95,565,980,268,402,13,22,0,0,0,0,284,429,0,0,0,0,0,0,0,3,0,3,3,8,1637,3584,197,..,1832,3584
SSC40502,1326,3352,467,815,296,642,764,1461,278,392,207,362,72,135,0,0,552,883,0,0,0,0,0,0,0,3,0,3,3,7,2653,5711,409,..,3059,5711
SSC40503,361,947,266,468,69,140,333,606,143,217,116,172,0,0,0,0,258,388,0,0,0,0,0,0,6,6,6,6,9,11,967,1955,150,..,1121,1955
SSC40504,1234,3252,679,1204,185,408,868,1609,62,78,0,0,0,0,0,0,62,78,0,0,0,0,0,0,0,0,0,0,5,5,2173,4952,212,..,2386,4952
SSC40505,28,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,86,12,..,37,86
SSC40506,315,853,346,507,88,215,439,716,338,612,66,80,0,0,0,0,407,693,0,0,0,0,0,0,3,6,3,6,0,0,1157,2266,160,..,1321,2266
SSC40507,525,1439,117,224,34,83,154,307,102,202,0,0,0,0,0,0,102,202,0,0,0,0,0,0,0,3,0,3,0,0,778,1944,92,..,871,1944
SSC40508,126,327,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,126,331,3,..,132,331
SSC40509,358,908,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,3,359,916,39,..,401,916
SSC40510,569,1325,162,255,5,12,168,265,86,152,0,0,0,0,0,0,86,152,0,0,0,0,0,0,0,0,0,0,4,10,826,1754,134,..,961,1754
SSC40511,3207,8768,383,608,159,337,542,943,7,7,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,7,13,3763,9740,241,..,4002,9740
SSC40512,100,231,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,4,3,4,0,3,108,237,25,..,134,237
SSC40513,19,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,44,0,..,14,44
SSC40514,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,11,..,16,12
SSC40515,669,1707,189,344,26,56,213,401,223,401,20,57,44,114,0,0,285,572,0,0,0,0,0,0,3,15,5,13,5,15,1181,2710,142,..,1319,2710
SSC40516,898,1738,99,125,9,12,106,136,47,50,0,6,0,0,0,0,53,59,7,9,6,5,0,0,0,0,13,17,6,11,1066,1966,288,..,1358,1966
SSC40517,900,1905,8,20,0,0,8,20,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,912,1928,667,..,1576,1928
SSC40518,397,863,10,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,414,876,149,..,555,876
SSC40519,412,814,8,12,13,21,21,33,18,31,0,0,0,0,0,0,18,31,0,0,0,0,0,3,0,0,3,3,0,3,454,884,585,..,1043,884
SSC40520,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,7,9,25,12,..,24,25
SSC40521,80,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,221,4,..,81,221
SSC40522,13,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,22,0,..,12,22
SSC40523,18,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,19,48,4,..,17,48
SSC40524,1390,3605,437,752,229,588,662,1336,219,339,20,24,27,41,0,0,263,404,0,0,0,0,0,0,0,0,0,0,9,19,2325,5370,252,..,2574,5370
SSC40525,56,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,148,6,..,60,148
SSC40526,26,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,26,60,4,..,33,60
SSC40527,16,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,49,3,..,18,49
SSC40528,741,1947,249,565,20,67,273,631,31,77,0,0,0,0,0,0,31,77,0,0,0,0,0,0,0,0,0,0,11,20,1050,2673,109,..,1160,2673
SSC40529,150,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,405,18,..,167,405
SSC40530,370,1007,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,373,1025,25,..,397,1025
SSC40531,20,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,37,8,..,29,37
SSC40532,3134,8446,67,102,23,60,93,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,3230,8610,171,..,3404,8610
SSC40533,1164,3423,31,46,0,8,31,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,1199,3486,64,..,1266,3486
SSC40534,32,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,38,87,6,..,39,87
SSC40535,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,3,..,8,16
SSC40536,273,713,0,0,0,0,0,0,22,25,0,0,0,0,0,0,22,25,0,0,0,0,0,0,3,8,3,8,3,5,300,751,23,..,329,751
SSC40537,24,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,0,0,0,0,10,10,0,0,30,76,3,..,33,76
SSC40538,1400,3401,97,162,8,14,99,174,6,13,0,0,0,0,0,0,6,13,0,0,0,0,0,3,0,0,0,3,0,6,1511,3588,109,..,1624,3588
SSC40539,1176,2789,218,380,23,36,242,414,41,60,0,0,0,0,3,8,43,67,0,0,0,0,0,0,0,0,0,0,0,0,1457,3268,124,..,1580,3268
SSC40540,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,25,3,..,12,25
SSC40541,61,144,101,178,21,52,121,235,60,67,0,0,3,4,0,0,62,67,0,0,0,0,0,0,0,0,0,0,0,0,247,448,48,..,299,448
SSC40542,789,2026,79,111,0,0,79,111,14,12,0,0,0,0,0,0,14,12,8,11,18,33,0,0,3,11,32,55,3,25,919,2235,103,..,1025,2235
SSC40543,43,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,121,10,..,56,121
SSC40544,73,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,68,171,11,..,85,171
SSC40545,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,7,..,8,15
SSC40546,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,..,0,3
SSC40547,68,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,151,12,..,85,151
SSC40548,4265,11474,180,293,38,83,220,377,11,12,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,3,12,4496,11869,302,..,4793,11869
SSC40549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SSC40550,34,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,71,0,..,35,71
SSC40551,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,14,..,17,17
SSC40552,244,619,0,0,0,0,0,0,7,8,0,0,0,0,0,0,7,8,0,3,0,0,0,3,0,0,3,3,0,0,257,634,28,..,288,634
SSC40553,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,7,..,11,19
SSC40554,29,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,71,4,..,29,71
SSC40555,400,1010,91,196,10,28,101,225,78,123,0,0,0,0,0,0,78,123,0,0,0,0,0,0,0,0,0,0,0,0,576,1358,77,..,652,1358
SSC40556,18,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,45,3,..,19,45
SSC40557,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,3,..,11,15
SSC40558,3733,9824,447,654,38,82,484,736,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,9,4228,10573,316,..,4549,10573
SSC40559,51,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,54,101,217,..,266,101
SSC40560,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,..,3,3
SSC40561,136,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,134,359,14,..,150,359
SSC40562,15,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,41,3,..,17,41
SSC40563,55,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,57,131,5,..,58,131
SSC40564,17,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,24,59,13,..,32,59
SSC40565,58,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,121,4,..,60,121
SSC40566,110,246,8,12,0,0,8,12,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,3,5,3,3,121,261,63,..,185,261
SSC40567,40,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,107,7,..,50,107
SSC40568,577,1686,64,103,3,9,67,111,121,208,41,66,0,0,0,0,162,273,0,0,0,0,0,0,0,3,0,3,0,0,811,2071,86,..,895,2071
SSC40569,1115,3015,36,72,3,0,39,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,4,1154,3100,95,..,1242,3100
SSC40570,19,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,45,9,..,29,45
SSC40571,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,25,0,..,12,25
SSC40572,835,1939,49,83,15,22,59,102,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,905,2049,496,..,1398,2049
SSC40573,556,1509,108,206,28,52,136,257,31,47,0,0,0,0,0,0,31,47,0,0,0,0,0,0,0,0,0,0,0,0,722,1819,80,..,800,1819
SSC40574,320,880,0,0,0,0,0,0,0,0,18,19,0,0,0,0,18,19,0,0,0,0,0,0,0,0,0,0,0,0,337,896,39,..,382,896
SSC40575,147,366,32,56,18,28,45,83,6,3,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,190,453,24,..,215,453
SSC40576,1033,2586,137,283,8,27,149,318,371,687,0,0,0,0,0,0,371,687,0,0,0,0,0,0,0,0,0,0,5,22,1563,3607,160,..,1724,3607
SSC40577,373,933,78,109,0,0,78,109,6,13,0,0,0,0,0,0,6,13,0,0,0,0,0,0,3,8,3,8,3,3,459,1071,49,..,507,1071
SSC40578,1351,3611,304,608,217,584,522,1199,418,618,76,127,27,47,0,0,520,794,0,0,0,0,0,7,0,0,0,7,9,24,2404,5627,340,..,2748,5627
SSC40579,583,1597,77,176,97,247,174,425,156,232,134,204,0,0,0,0,284,433,0,0,0,3,0,0,4,9,4,9,7,12,1058,2476,161,..,1218,2476
SSC40580,869,2762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869,2762,43,..,909,2762
SSC40581,2274,6200,43,77,10,14,46,96,3,14,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,4,11,2335,6319,178,..,2514,6319
SSC40582,380,1149,75,136,35,80,113,217,64,105,0,0,0,0,0,3,65,109,0,0,0,0,0,0,0,0,0,0,0,0,558,1472,44,..,601,1472
SSC40583,120,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,119,325,13,..,131,325
SSC40584,36,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,91,9,..,45,91
SSC40585,1670,4462,4,3,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1677,4477,97,..,1778,4477
SSC40586,1035,2718,209,431,15,48,221,473,29,79,0,0,0,0,0,0,29,79,0,0,0,0,0,0,0,0,0,0,4,4,1290,3275,97,..,1391,3275
SSC40587,362,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,648,16,..,376,648
SSC40588,20,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,53,5,..,25,53
SSC40589,229,614,39,85,12,30,58,117,50,86,0,0,0,0,0,0,50,86,0,0,0,0,0,0,0,0,0,0,3,3,336,824,44,..,383,824
SSC40590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SSC40591,21,40,19,33,27,73,44,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,3,7,76,159,18,..,90,159
SSC40592,498,1133,0,7,30,69,39,79,0,0,0,0,0,3,0,0,0,3,0,0,42,49,0,0,0,0,42,55,4,12,584,1276,520,..,1100,1276
SSC40593,36,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,84,4,..,34,84
SSC40594,172,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,174,456,33,..,205,456
SSC40595,1048,2606,194,362,3,8,197,373,78,123,0,0,0,0,0,0,78,123,0,0,0,0,0,0,0,0,0,0,10,27,1328,3120,139,..,1465,3120
SSC40596,34,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,74,9,..,42,74
SSC40597,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,..,3,13
SSC40598,21,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,41,8,..,30,41
SSC40599,43,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,41,125,3,..,48,125
SSC40600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,..,3,0
SSC40601,2445,5926,555,874,26,76,584,948,84,133,0,0,0,0,0,3,84,139,0,0,0,0,0,0,0,0,0,0,10,14,3120,7031,263,..,3378,7031
SSC40602,13,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,35,8,..,19,35
SSC40603,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,..,3,9
SSC40604,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,..,3,14
SSC40605,161,453,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,168,459,7,..,174,459
SSC40606,725,1863,346,527,46,110,394,634,115,164,7,12,0,0,0,0,119,178,0,0,0,8,0,0,0,0,0,8,9,7,1251,2686,121,..,1371,2686
SSC40607,39,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,104,8,..,48,104
SSC40608,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,4,..,11,13
SSC40609,135,365,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,139,369,16,..,153,369
SSC40610,1452,3657,46,63,4,6,49,70,41,46,0,0,0,0,0,0,41,46,0,0,0,0,0,0,0,0,0,0,0,0,1542,3778,112,..,1659,3778
SSC40611,429,1137,70,126,31,68,100,195,102,179,0,0,0,0,0,0,102,179,0,0,0,0,0,0,4,3,4,3,0,0,633,1516,102,..,741,1516
SSC40612,57,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,53,142,9,..,62,142
SSC40613,3108,7734,91,163,78,153,163,313,112,170,0,0,0,0,0,0,112,170,0,0,0,0,0,0,0,0,0,0,7,23,3390,8239,272,..,3662,8239
SSC40614,120,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,351,14,..,133,351
SSC40615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6,5,3,..,6,5
SSC40616,9,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,28,3,..,10,28
SSC40617,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,6,7,4,..,6,7
SSC40618,118,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,125,314,42,..,169,314
SSC40619,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,3,5,3,6,5,17,0,..,11,17
SSC40620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SSC40621,73,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,72,128,41,..,115,128
SSC40622,165,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,167,489,14,..,182,489
SSC40623,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,7,..,11,17
SSC40624,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,26,84,..,91,26
SSC40625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SSC40626,48,211,4,5,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,214,21,..,70,214
SSC40627,21,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,58,15,..,39,58
SSC40628,20,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,34,113,..,133,34
SSC40629,626,1375,22,27,0,0,22,27,0,5,0,0,0,0,0,0,0,5,3,3,0,0,0,0,3,6,12,15,4,8,664,1426,112,..,774,1426
SSC40630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,..,3,0
SSC40631,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,3,..,11,12
SSC40632,130,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,370,4,..,140,370
SSC40633,97,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,265,20,..,114,265
SSC40634,34,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,88,9,..,45,88
SSC40635,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,..,3,11
SSC40636,325,919,54,94,7,17,57,111,30,55,0,0,0,0,0,4,34,57,0,0,0,0,0,0,0,0,0,0,0,0,415,1089,49,..,469,1089
SSC40637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,..,3,0
SSC40638,14,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,24,3,..,14,24
SSC40639,84,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,233,3,..,85,233
SSC40640,1015,2298,104,132,0,0,104,132,3,8,0,0,0,0,0,0,3,8,17,25,4,4,0,0,0,0,21,26,3,6,1143,2473,170,..,1314,2473
SSC40641,14,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,50,3,..,18,50
SSC40642,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,7,0,0,9,8,0,0,6,13,0,..,7,13
SSC40643,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,23,3,..,11,23
SSC40644,182,428,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,182,435,39,..,216,435
SSC40645,131,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,0,0,134,369,16,..,148,369
SSC40646,9,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,40,3,..,17,40
SSC40647,12,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,89,3,..,20,89
SSC40648,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,0,..,6,18
SSC40649,52,193,3,12,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,197,4,..,56,197
SSC40650,319,843,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,320,852,15,..,338,852
SSC40651,37,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,107,3,..,35,107
SSC40652,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,8,12,20,..,30,12
SSC40653,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,..,3,3
SSC40654,233,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,238,677,24,..,255,677
SSC40655,16,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,34,0,..,16,34
SSC40656,10,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,32,6,..,14,32
SSC40657,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,..,3,3
SSC40658,13,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,44,4,..,20,44
SSC40659,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,..,3,3
SSC40660,1127,2663,45,73,0,0,45,73,14,15,0,0,0,0,0,0,14,15,4,3,3,3,0,0,3,7,12,15,6,24,1206,2783,108,..,1312,2783
SSC40661,18,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,4,0,0,26,51,21,..,44,51
SSC40662,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,6,..,12,21
SSC40663,18,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,55,0,..,24,55
SSC40664,194,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,7,21,0,0,202,455,53,..,261,455
