SSC_CODE_2016,P_OthServ_0,P_OthServ_1_15,P_OthServ_16_24,P_OthServ_25_34,P_OthServ_35_39,P_OthServ_40,P_OthServ_41_48,P_OthServ_49over,P_OthServ_hours_NS,P_OthServ_Tot,P_ID_NS_0,P_ID_NS_1_15,P_ID_NS_16_24,P_ID_NS_25_34,P_ID_NS_35_39,P_ID_NS_40,P_ID_NS_41_48,P_ID_NS_49over,P_ID_NS_hours_NS,P_ID_NS_Tot,P_Tot_0,P_Tot_1_15,P_Tot_16_24,P_Tot_25_34,P_Tot_35_39,P_Tot_40,P_Tot_41_48,P_Tot_49over,P_Tot_hours_NS,P_Tot_Tot
SSC41419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,11,6,5,11,0,45
SSC41421,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,9,5,6,10,12,10,12,0,66
SSC41422,0,0,3,3,3,8,3,3,0,20,0,8,0,3,4,8,3,6,3,31,26,72,38,67,119,84,57,119,10,589
SSC41423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
SSC41424,0,3,3,3,0,8,0,0,0,15,0,3,4,0,0,5,0,0,0,10,15,54,44,52,85,88,40,52,5,440
SSC41425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,4,3,0,10,4,28
SSC41426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,13
SSC41427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,3,0,6,4,6,0,34
SSC41428,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,7,13,15,9,8,10,6,16,0,81
SSC41429,3,0,3,7,0,0,0,0,0,19,0,0,0,0,0,0,0,3,8,22,23,76,82,90,138,118,65,96,18,705
SSC41430,0,0,0,3,3,0,0,0,0,14,0,0,0,0,0,0,0,3,5,18,16,34,19,30,57,35,25,41,16,275
SSC41431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,10,0,26
SSC41432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,7,9,8,22,6,11,9,6,76
SSC41433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,10,8,12,17,7,15,0,83
SSC41434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,3,7,0,3,4,0,0,29
SSC41435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,9
SSC41436,0,0,0,0,6,4,3,0,0,12,0,0,0,0,0,0,0,0,0,0,3,17,8,20,32,27,13,15,0,146
SSC41437,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,11,4,9,6,8,0,18,0,67
SSC41438,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,5,5,0,0,3,4,5,6,9,8,5,46
SSC41439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,5,0,0,12
SSC41440,0,0,0,0,0,3,0,5,0,8,0,3,0,0,0,0,0,0,0,6,8,30,19,28,20,33,31,86,3,266
SSC41441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,9
SSC41442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,0,18
SSC41443,0,0,0,4,3,0,0,0,0,10,0,0,0,0,0,4,0,0,3,10,10,10,10,22,19,30,5,11,3,123
SSC41444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,3,3,4,0,19
SSC41445,0,6,3,7,4,8,0,3,0,34,0,4,4,3,0,7,0,3,3,31,41,234,123,164,168,181,109,232,6,1256
SSC41446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,3,0,13
SSC41447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41448,0,11,6,3,15,4,0,8,0,46,3,3,0,3,5,3,0,3,5,29,66,200,126,163,200,201,118,220,18,1305
SSC41449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,6,7,3,3,10,0,46
SSC41450,3,8,11,10,18,12,7,3,0,71,3,6,8,3,19,13,4,4,9,64,58,271,208,276,420,328,174,216,27,1983
SSC41451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,15
SSC41452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,6
SSC41453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,11,5,11,8,3,11,0,57
SSC41454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,14
SSC41455,0,11,10,7,18,21,0,10,0,71,0,7,3,3,12,6,4,3,9,54,58,250,194,224,377,296,129,261,24,1824
SSC41456,0,3,8,3,6,9,3,7,0,32,0,3,0,0,3,0,0,0,5,16,15,109,91,72,114,112,56,91,6,658
SSC41457,0,14,10,13,14,12,6,3,0,72,3,6,7,6,6,8,3,0,7,44,61,208,159,228,390,296,142,161,9,1658
SSC41458,0,0,0,0,0,3,0,0,0,11,4,0,0,0,3,4,0,0,4,12,13,26,21,38,59,59,23,42,10,286
SSC41459,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,9,6,11,5,10,4,6,0,68
SSC41460,0,3,3,5,0,4,6,5,0,26,0,3,0,0,0,3,3,3,5,22,32,87,70,84,79,90,56,119,10,625
SSC41461,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,21,9,27,21,11,21,30,0,141
SSC41462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
SSC41463,5,7,0,0,3,5,0,0,0,16,0,0,3,3,3,0,0,3,0,19,28,118,85,82,95,102,66,133,5,719
SSC41464,0,3,5,3,5,7,4,13,4,48,0,6,3,8,17,9,4,3,12,62,42,131,92,163,256,208,97,186,26,1197
SSC41465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8
SSC41466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,6
SSC41467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41468,0,0,0,0,3,0,0,0,0,12,0,0,0,3,0,6,0,0,0,12,9,28,19,30,38,23,9,23,0,176
SSC41469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,13,0,22
SSC41471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,16
SSC41472,0,4,6,9,10,7,3,3,0,40,6,7,3,5,7,8,0,7,13,43,37,155,112,150,276,170,93,157,11,1161
SSC41473,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,5,4,9,3,11,19,0,66
SSC41474,0,8,3,17,13,8,4,7,0,60,0,4,3,3,7,17,3,3,21,63,65,291,204,245,351,372,209,331,37,2113
SSC41475,0,8,3,3,0,0,0,3,0,16,0,4,4,3,0,4,0,3,9,34,30,114,78,85,81,98,44,151,16,694
SSC41476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41477,0,0,0,0,4,0,0,4,0,7,0,0,3,0,0,0,0,3,0,6,11,20,14,24,19,22,11,21,3,129
SSC41478,0,3,3,0,3,5,0,0,0,14,0,0,0,0,0,3,0,0,0,11,19,65,49,59,77,85,51,81,0,487
SSC41479,0,0,0,3,3,0,0,0,0,8,0,4,0,0,0,3,0,7,0,16,18,34,36,42,41,39,31,48,0,295
SSC41480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,10,0,6,0,32
SSC41481,0,4,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,3,4,10,16,71,43,59,62,82,39,83,11,463
SSC41482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,9
SSC41483,0,4,7,6,7,4,10,5,0,32,0,6,4,3,5,4,0,0,6,38,27,130,113,124,178,173,103,141,20,1010
SSC41484,4,15,13,11,32,19,11,16,0,126,7,9,9,14,28,7,6,0,15,85,93,340,269,376,632,400,247,225,38,2635
SSC41485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11
SSC41486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,4,0,0,0,7,0,20
SSC41487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,23,15,9,11,15,9,17,0,109
SSC41488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,7,0,11,8,12,0,51
SSC41489,0,6,6,13,7,7,3,6,0,50,4,12,10,3,3,3,3,0,10,57,60,241,185,266,204,135,93,146,29,1349
SSC41490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,3,4,8,8,5,5,3,51
SSC41491,3,3,3,0,3,3,0,3,0,27,0,3,3,0,5,8,3,5,8,44,23,78,62,95,154,127,58,140,17,768
SSC41492,0,3,0,4,9,0,3,3,0,21,0,0,0,3,3,0,0,0,3,15,22,53,51,60,110,70,48,57,4,479
SSC41493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,10,4,5,8,3,8,0,46
SSC41494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,0,13
SSC41495,0,5,0,3,0,16,3,3,0,38,0,0,0,13,9,0,3,6,8,45,34,128,113,159,196,166,68,158,11,1031
SSC41496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,16,21,19,12,9,25,4,125
SSC41497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,3,3,0,4,0,30
SSC41498,0,3,0,0,6,0,0,0,0,21,5,4,3,0,0,7,0,6,4,28,35,160,132,124,183,184,113,228,9,1161
SSC41499,0,10,11,4,11,6,4,5,3,53,0,0,3,4,11,9,4,7,11,57,44,154,173,208,355,263,145,166,27,1524
SSC41500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,6,3,0,11,0,35
SSC41501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,12
SSC41502,3,7,6,8,3,12,3,12,3,48,4,3,6,3,8,3,0,0,12,38,62,168,116,161,181,135,85,149,36,1090
SSC41503,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,4,12,6,19,10,19,23,23,6,27,5,149
SSC41504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,4,0,25
SSC41505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC41507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,13
SSC41508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC41509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,9,0,18
SSC41510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,6,0,20
SSC41511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,6,8,4,3,18,0,56
SSC41512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9
SSC41513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,15,8,15,11,9,25,0,98
SSC41514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,10,14,15,15,9,9,24,3,88
SSC41515,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,4,3,6,7,9,3,3,15,3,40
SSC41516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,4,3,4,4,14,0,39
SSC41517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5
SSC41518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,6,9,0,3,0,6,3,39
SSC41519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,7,8,10,8,9,0,75
SSC41520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,9,0,29
SSC41521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,9,6,12,11,16,11,23,3,90
SSC41522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC41523,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,5,13,7,19,21,13,13,26,11,40,10,162
SSC41524,0,11,7,17,19,9,7,11,0,90,0,5,4,3,10,10,6,10,9,63,88,333,258,336,565,418,235,265,33,2526
SSC41525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,3,3,10,5,20,0,48
SSC41526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11
SSC41527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10
SSC41528,0,3,0,0,3,0,0,3,0,9,0,0,0,3,3,0,0,0,0,8,12,56,27,40,76,44,41,47,19,358
SSC41529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,3,8,3,22
SSC41531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,6,11,9,3,12,0,74
SSC41532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,3,7,4,5,0,35
SSC41533,0,0,0,0,0,0,0,0,0,4,3,0,0,3,3,0,0,0,21,32,12,57,30,37,64,64,12,58,31,371
SSC41534,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,15,20,15,28,22,19,16,30,0,167
SSC41535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41536,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,14,14,13,10,12,5,7,0,77
SSC41537,0,5,0,3,6,3,5,3,0,22,0,7,0,5,3,6,0,3,3,19,23,124,91,92,135,132,64,137,4,806
SSC41538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,3,0,8,7,15,0,39
SSC41539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,7,0,16
SSC41540,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,4,12,0,30
SSC41541,0,0,3,3,4,0,0,3,0,18,0,3,0,8,0,4,0,0,0,20,38,121,118,127,180,164,92,121,12,964
SSC41542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,3,3,3,0,16
SSC41543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,3,3,3,8,0,33
SSC41545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5,4,8,0,37
SSC41546,0,0,3,3,4,0,0,3,0,14,4,0,0,0,0,3,0,0,0,10,21,58,53,52,73,53,37,46,10,399
SSC41547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,8,6,10,17,19,4,12,0,87
SSC41548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,8,3,14,15,3,5,7,0,65
SSC41549,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,4,0,8,0,23
SSC41550,0,11,16,18,28,9,5,6,0,106,7,9,6,6,3,10,7,11,6,72,99,341,281,351,452,416,223,324,23,2510
SSC41551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3
SSC41552,0,10,16,7,17,9,3,3,0,63,0,0,12,11,16,10,0,3,6,57,63,259,204,241,459,299,173,212,23,1929
SSC41553,0,3,4,3,11,5,3,3,0,34,0,3,4,3,9,4,0,3,3,26,25,85,82,109,175,116,82,82,5,767
SSC41554,4,21,8,20,14,12,8,11,0,103,5,14,6,10,9,14,0,15,12,84,95,379,267,301,519,447,204,336,24,2570
SSC41555,0,12,9,10,10,4,8,12,0,71,3,0,3,3,4,7,0,5,10,38,65,156,146,160,285,229,164,215,25,1442
SSC41556,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10
SSC41557,0,0,0,7,0,4,0,0,0,16,0,3,0,0,0,5,0,0,0,11,12,46,54,60,121,77,44,48,5,461
SSC41558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,10
SSC41559,3,9,8,4,7,6,3,3,0,36,4,4,0,3,7,6,3,0,8,36,37,212,149,141,187,183,118,181,13,1228
SSC41560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,6,3,14,5,23,0,69
SSC41561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,11
SSC41562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,14
SSC41563,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,5,3,5,13,4,0,9,0,44
SSC41564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,4,0,13
SSC41565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,9,7,8,12,14,18,3,10,0,80
SSC41566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,5,6,0,23
SSC41568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,16
SSC41569,0,0,0,0,3,0,0,0,0,6,0,0,0,4,0,3,0,0,0,10,11,15,14,36,18,27,7,28,0,172
SSC41570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,0,19
SSC41571,4,12,3,10,12,4,9,5,0,54,0,3,0,3,8,6,0,7,7,37,67,154,150,199,323,230,199,306,20,1639
SSC41572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41573,0,3,3,10,7,3,0,6,0,32,0,0,0,3,7,5,0,3,3,31,41,86,93,92,185,137,101,168,14,915
SSC41574,3,15,6,3,18,17,4,3,0,62,4,13,3,5,12,8,4,6,27,82,107,288,250,279,458,311,231,349,59,2346
SSC41575,0,6,3,0,12,3,5,5,0,41,0,0,0,3,8,3,0,3,9,33,55,139,126,124,231,166,133,197,17,1181
SSC41576,0,17,14,6,14,7,3,3,0,71,0,4,4,3,8,14,10,7,19,71,92,289,230,241,427,240,208,281,51,2054
SSC41577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,10,0,21
SSC41578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,12
SSC41579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8
SSC41580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,29,5,10,12,9,9,21,5,103
SSC41581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,13,8,9,0,13,0,43
SSC41582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,9,0,13
SSC41583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,6,0,13,0,31
SSC41584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,7,3,9,11,44,0,86
SSC41585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,4,10,0,31
SSC41586,3,3,3,4,9,23,10,6,0,63,0,8,3,3,12,13,6,3,13,49,68,160,137,213,328,277,140,179,22,1516
SSC41587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
SSC41588,0,7,3,3,13,4,0,10,0,34,0,9,0,6,10,6,4,7,5,50,56,160,144,175,233,221,130,200,16,1337
SSC41589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,3,0,17
SSC41590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC41591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6
SSC41592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,3,0,8,0,23
SSC41593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,3,4,0,7,0,27
SSC41594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41595,4,10,4,0,4,0,3,3,0,30,0,3,3,7,7,4,4,4,4,37,51,181,115,167,176,170,89,138,14,1099
SSC41596,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,10,8,4,18,15,7,23,0,84
SSC41597,0,0,0,0,3,0,0,0,0,8,0,0,0,0,6,0,0,0,0,5,4,26,20,31,41,42,6,37,0,217
SSC41598,0,3,0,0,0,0,3,5,0,10,0,0,0,0,3,0,0,0,3,9,3,28,15,19,29,31,17,23,4,173
SSC41599,0,0,0,0,0,0,3,4,0,14,0,3,0,0,0,3,0,0,3,11,15,18,22,31,46,35,27,61,14,257
SSC41600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,10,14,8,0,17,0,65
SSC41601,4,10,12,20,21,9,7,15,0,97,0,9,3,13,18,11,3,11,16,85,100,300,259,317,617,357,216,245,36,2443
SSC41602,0,3,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,11,3,27,16,21,54,30,4,12,4,172
SSC41603,0,0,0,0,0,3,0,3,0,10,0,0,3,0,0,0,0,0,0,4,8,13,16,26,26,27,16,35,3,163
SSC41604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,3,3,3,18
SSC41606,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,0,0,3,3,13,29,19,20,16,23,11,43,3,175
SSC41607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,4,0,17
SSC41609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,9,5,5,4,3,5,3,45
SSC41610,0,0,0,0,3,3,3,0,0,9,0,0,0,0,3,0,0,0,0,4,0,3,0,4,10,19,3,9,0,49
SSC41611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,14,6,9,5,3,18,0,63
SSC41612,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,10,20,8,15,22,33,14,10,6,142
SSC41613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SSC41614,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,7,7,3,10,3,16,0,34
SSC41615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,8,10,15,7,9,3,16,3,83
SSC41616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,3,0,0,16
SSC41618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,3,0,6,0,27
SSC41619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,7,3,4,0,0,8,0,30
SSC41621,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,12,13,20,16,17,11,22,4,125
SSC41622,10,26,21,39,53,47,26,22,0,246,3,21,14,9,32,19,9,14,23,149,232,752,617,782,1267,875,509,551,54,5639
SSC41623,0,0,0,0,3,0,0,0,0,8,0,3,0,0,0,0,0,0,4,14,6,44,28,28,51,45,28,43,5,282
SSC41624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,7,9,0,7,8,0,42
